rtt,jitter,loss,ecn,d1,d2,label
23.438954364107595,3.104103127776823,1,0.2414328275658948,0.0,0.0,1
25.17232913360064,3.108641080742675,1,0.16475428414633697,0.0,0.0,1
71.616358315485,17.350889568820723,12,0.24200719492328793,0.0,0.0,0
24.019346607881925,0.7775071947071435,1,0.6594672162153004,0.0,0.0,1
14.567688512064915,1.3551546646720438,2,0.17292550548218466,0.0,0.0,1
12.236883760950583,1.600438148765611,0,0.2226879659393206,0.0,0.0,1
14.235746647055532,3.2695231057606744,1,0.15319856333633097,0.0,0.0,1
25.067723788021446,0.45758670672932344,2,0.8889233737535569,0.0,0.0,1
19.462938236657713,0.8297841468552554,1,0.3133150594055648,0.0,0.0,1
33.94284331413736,1.0016599615564235,1,0.5502270885789109,0.0,0.0,0
49.99001582116562,2.1917333256020326,1,0.4309131474331559,0.0,0.0,0
27.241348456481386,4.2502440018700804,2,0.6704329065049842,0.0,0.0,1
36.38554391840296,5.580333697222949,0,0.7242685700295112,0.0,0.0,0
14.435049769792244,4.068415534584012,3,0.07405649047099572,0.0,0.0,1
24.298652410701727,4.136985655341876,4,0.6235250111980714,0.0,0.0,1
13.63694497836607,0.8266703916032428,1,0.6386013480251257,0.0,0.0,1
39.92535127810078,6.483435646193998,0,0.47507256309435797,0.0,0.0,0
27.57350127402558,0.16198882232750245,1,0.9128398318824545,0.0,0.0,1
20.115701750998333,2.3311584615997605,0,0.7002023459501522,0.0,0.0,1
29.855450849260514,0.2777602743498735,3,0.3181106276883784,0.0,0.0,1
13.986320242245464,2.7554495335492417,2,0.5433180148064198,0.0,0.0,1
12.642981936243226,0.14533460368757678,2,0.11144112963087649,0.0,0.0,1
35.49756380369412,3.072473547426682,1,0.045686965683881975,0.0,0.0,0
16.34080942778689,0.10278871886776939,1,0.176073660506756,0.0,0.0,1
22.0122361260852,0.5413840435857054,1,0.24217094948084517,0.0,0.0,1
18.658062636689596,4.199728994691869,1,0.465880841412325,0.0,0.0,1
22.00205241363884,1.0818688584928504,0,0.5999785549346028,0.0,0.0,1
38.13266159237183,6.465706355607571,1,0.4738317038702361,0.0,0.0,0
39.97526007386641,0.309850884595517,1,0.3287977739361009,0.0,0.0,0
18.11158981650043,2.268582697339268,1,0.4714235648658942,0.0,0.0,1
17.86973882902804,7.802784598598114,0,0.2436415851163657,0.0,0.0,1
12.096255690958024,1.5989290941825693,1,0.10925334072925863,0.0,0.0,1
24.381845720963383,1.19151613848567,2,0.8384491572112929,0.0,0.0,1
71.60826810721782,25.142492381517947,10,0.3976634059079701,0.0,0.0,0
43.6909171483496,1.6560086092896942,0,0.5021004611672722,0.0,0.0,0
78.65246493991009,18.600327817708767,10,0.4555795344654824,0.0,0.0,0
21.70375900297882,7.574940305473353,0,0.7319844388449691,0.0,0.0,1
65.24103680227282,15.032492981746875,11,0.5515481197462434,0.0,0.0,0
11.319485619942233,2.5274201458183967,0,0.8124334951752089,0.0,0.0,1
27.38798543592057,3.749492366831377,1,0.8209438105852214,0.0,0.0,1
45.003249985321375,1.6289718505607362,2,0.9297833354705288,0.0,0.0,0
27.338496022805913,3.3527924195041052,1,0.7815748370603869,0.0,0.0,1
18.011694365440363,4.9261365726119175,4,0.01190064938363189,0.0,0.0,1
84.88643035865724,16.137583170233583,10,0.6663656473332442,0.0,0.0,0
9.642969885183868,1.1708168851244114,1,0.35031259588152985,0.0,0.0,1
19.523287004714817,0.2755792573139939,0,0.9947924761922559,0.0,0.0,1
30.189513581230095,9.304688640688424,1,0.025853038065345224,0.0,0.0,0
62.740015122259585,0.10046772946921448,0,0.570662535475221,0.0,0.0,0
33.038558658185465,1.9087402993623193,1,0.3638062282051543,0.0,0.0,0
26.896159679522263,2.283362142743192,0,0.6828677031147435,0.0,0.0,1
17.4445360551405,0.4561814050381046,0,0.23772731541473124,0.0,0.0,1
65.3361686456936,17.02034463962455,10,0.41381574442469393,0.0,0.0,0
18.960466759817137,1.04754264977947,3,0.8754795613960216,0.0,0.0,1
20.906482396543314,4.86692665993763,0,0.8928128910021883,0.0,0.0,1
22.795351299663984,5.197040158430046,3,0.17679370279413353,0.0,0.0,1
11.683666188585377,1.7010304831250962,0,0.4437703614837186,0.0,0.0,1
25.171508134228517,1.7101030083843278,0,0.03135908474701732,0.0,0.0,1
20.466356814233116,0.2367939114543948,2,0.8164499709684313,0.0,0.0,1
25.24986557468167,1.3255065594550408,2,0.3414446678830064,0.0,0.0,1
20.077084928652432,1.560701587427502,1,0.9763411730065454,0.0,0.0,1
25.366052498075767,1.775175036593195,2,0.6038483787215997,0.0,0.0,1
33.529769853314036,1.809398440049262,0,0.7471078527411845,0.0,0.0,0
34.37604913081263,0.29013090839941547,0,0.4257859043113743,0.0,0.0,0
18.4697018893643,0.5341338108187862,0,0.6543601871508088,0.0,0.0,1
18.56111377790596,1.706814297979781,0,0.053394592074634595,0.0,0.0,1
41.50955701585567,1.4262678122125532,2,0.35064689706524255,0.0,0.0,0
22.036700533544206,0.46088806030987717,0,0.8696967365574264,0.0,0.0,1
10.830346957938556,3.1379892128507336,1,0.887436613314437,0.0,0.0,1
18.573590893650994,0.37546493566977607,3,0.7133295603165695,0.0,0.0,1
22.136914976609294,0.015584620855518164,1,0.8416306187923284,0.0,0.0,1
43.5197425814466,2.844957631372963,1,0.8214761578483252,0.0,0.0,0
22.418949093474534,0.25916624660912546,1,0.6641947826813925,0.0,0.0,1
18.520141563154414,0.18707425443545717,3,0.7675778484636894,0.0,0.0,1
43.18913125890072,0.2689649718664206,3,0.034294413574686655,0.0,0.0,0
23.40628304486464,8.262898459516116,0,0.6534630332420308,0.0,0.0,0
23.775076694893777,0.3340216754531537,1,0.6333191663561268,0.0,0.0,1
66.30263339771165,20.479715181235015,10,0.7423922421575069,0.0,0.0,0
42.40738150305581,4.496227602066332,0,0.45780855707405843,0.0,0.0,0
20.76093420506416,5.5204490477817725,1,0.7815873865807541,0.0,0.0,1
9.181528052050709,2.788080899163231,1,0.3334033421122047,0.0,0.0,1
25.159946044936515,0.5056484874061233,3,0.6832370674691062,0.0,0.0,1
36.14822296155383,4.420863674675397,0,0.8533421305467747,0.0,0.0,0
22.1273800217935,2.50043715987002,1,0.6849754001313997,0.0,0.0,1
73.88960252761248,17.52023445973853,13,0.6690895197067545,0.0,0.0,0
24.294509079798242,2.8154027734102653,0,0.495697375952313,0.0,0.0,1
34.7571612880137,0.4817248306587262,1,0.5901177067413789,0.0,0.0,0
22.78305519208963,1.0336773777143446,1,0.8363175671504012,0.0,0.0,1
37.046509072159736,15.105130122452017,1,0.9305491086301715,0.0,0.0,0
26.3705780276865,6.201934120138805,0,0.409839493436418,0.0,0.0,1
18.346308839384168,1.335281286131002,1,0.6574451667102413,0.0,0.0,1
16.411129393571677,12.923327455388726,1,0.3182153441843746,0.0,0.0,0
14.303667173913041,0.2165681858400909,1,0.6461618656579551,0.0,0.0,1
13.376598371952117,1.2869549925255024,1,0.755992752135835,0.0,0.0,1
68.74164768386757,17.43038708446933,10,0.8114831368667448,0.0,0.0,0
16.887431999310216,2.9104381040793967,2,0.9970348704726938,0.0,0.0,1
28.535478031178545,4.906710704081844,2,0.6261950016615055,0.0,0.0,1
30.654756935827102,4.002963153123236,1,0.8989590892791403,0.0,0.0,0
21.04734593003473,3.4945042693430346,2,0.4358256137776638,0.0,0.0,1
26.167263609383767,10.99051612499364,0,0.37396875375511485,0.0,0.0,0
19.369980555947258,2.7366390432734065,2,0.49219774699483476,0.0,0.0,1
56.17127820969158,0.01973665622417546,2,0.19167761935586847,0.0,0.0,0
77.38076478505852,17.877222822362242,11,0.3641132495847682,0.0,0.0,0
23.85794315751379,4.268078027249019,0,0.7495188274010729,0.0,0.0,1
12.25291108472738,7.5066726363868685,0,0.3372830972354316,0.0,0.0,1
18.407891447630977,1.4944102141435613,2,0.24279515693881082,0.0,0.0,1
14.751181080211442,0.15901545190144017,2,0.40526825855525994,0.0,0.0,1
24.956949504946486,0.406769054803571,2,0.24441766211062288,0.0,0.0,1
29.978194607841786,7.155897797465014,1,0.18212385651318186,0.0,0.0,1
29.513386316439053,9.021316785822687,1,0.25446790361081173,0.0,0.0,0
23.510334852749892,0.7942512525673242,0,0.5115371536412828,0.0,0.0,1
31.816972407074104,3.377380725550346,1,0.6325772096454875,0.0,0.0,0
13.301458807519818,1.9235321445273112,1,0.91238302818712,0.0,0.0,1
38.615649792999164,2.7818237926235483,2,0.07632780854677523,0.0,0.0,0
76.8784850316255,15.154966397349165,11,0.31100075597671073,0.0,0.0,0
10.701331408926269,9.973731710436617,2,0.9911801038552959,0.0,0.0,0
27.334923558027022,1.9137997011043282,1,0.9636865103114263,0.0,0.0,1
24.096059796963587,4.44344708613821,2,0.997796083563401,0.0,0.0,1
15.028614531985095,2.180536919422236,2,0.47602250778827493,0.0,0.0,1
18.618258701457805,5.8299267412473705,3,0.006295188692053366,0.0,0.0,1
21.53013554528995,3.0060312261352276,0,0.5104832696132144,0.0,0.0,1
12.018110911944078,1.1598694896265827,0,0.8732492619340322,0.0,0.0,1
17.653747439473765,2.0710297630582906,2,0.520648553516715,0.0,0.0,1
86.51974843928629,19.690187174276666,11,0.6449193288740266,0.0,0.0,0
29.40067259340433,0.9367795842278446,2,0.675259727759108,0.0,0.0,1
24.78938471453784,4.639252893438844,2,0.9164448427699085,0.0,0.0,1
14.029840639950887,3.7004418977013396,1,0.8690949669434933,0.0,0.0,1
30.32290039054626,0.025026374851918463,2,0.9629292960590193,0.0,0.0,0
21.429500019322496,6.0461965726769975,1,0.823149543854654,0.0,0.0,1
22.35207924155609,2.2071918078647754,1,0.26177219592470835,0.0,0.0,1
32.10301701653124,7.872978328540869,0,0.7353523027966787,0.0,0.0,0
36.501627737527755,0.032748330661441914,1,0.3657219972040474,0.0,0.0,0
28.620883018087643,5.936520353794809,0,0.2309677623699884,0.0,0.0,1
26.37516279028766,4.410673892172312,2,0.16277040590957947,0.0,0.0,1
76.70465243796895,18.245912190217354,12,0.29218190233911523,0.0,0.0,0
33.71596247485982,2.7341618916310355,1,0.5879981754066582,0.0,0.0,0
63.23299595423265,2.744001471583763,1,0.19915024503498036,0.0,0.0,0
36.60374907634551,5.477287098455909,1,0.7194837638889165,0.0,0.0,0
12.885885686489411,15.315948006398978,2,0.6942267164042994,0.0,0.0,0
16.359048362873853,1.8605314601313685,0,0.42522797465424866,0.0,0.0,1
17.848331397523744,2.507208262753876,4,0.7396382603486908,0.0,0.0,1
28.111441250757405,0.6013054054638824,0,0.37597248989937504,0.0,0.0,1
33.693966579049544,1.4924772053186826,1,0.37318300602761423,0.0,0.0,0
28.87123343678278,0.5564266246771823,1,0.015900968666678894,0.0,0.0,1
18.930301294261017,0.03146957329054205,1,0.007357263760577548,0.0,0.0,1
59.92745079998657,18.85716818945284,10,0.868728570351228,0.0,0.0,0
15.115620063179602,1.0953249061775905,3,0.7840758252908618,0.0,0.0,1
34.07721119748263,6.12176429358204,1,0.5270316638399423,0.0,0.0,0
21.572016200475506,2.027620269504403,1,0.38637822359218754,0.0,0.0,1
9.762544882250817,4.891117718282656,0,0.3732474859370597,0.0,0.0,1
26.27079279684143,1.6531762520918627,1,0.647245233830058,0.0,0.0,1
22.889073849366945,5.3647668596643925,1,0.5879845535347107,0.0,0.0,1
14.365440765437118,5.813225665858814,0,0.028852441353281466,0.0,0.0,1
18.09999984233335,1.8867840223100592,1,0.44810664915262655,0.0,0.0,1
44.41782857942487,8.11038540832578,2,0.13587071933229222,0.0,0.0,0
40.221679586209184,1.0497802712592808,1,0.5476151659012207,0.0,0.0,0
26.516137949272252,1.4047360170502552,0,0.1088228999596047,0.0,0.0,1
70.81924722707522,16.942454041732404,11,0.9413661256658657,0.0,0.0,0
15.262241973703958,4.136515877212859,1,0.6302121081981703,0.0,0.0,1
77.03177454171171,16.52593882626364,10,0.4094911445468091,0.0,0.0,0
17.098277438494215,0.2626046221281627,0,0.8406223189154219,0.0,0.0,1
27.667272815689778,0.007006812522938611,2,0.4687668039507574,0.0,0.0,1
23.16519716298862,6.184570356789543,1,0.8340125224302023,0.0,0.0,1
44.48600346738244,3.064383557155775,2,0.15588206062695353,0.0,0.0,0
30.438757227465672,0.5590836625102134,0,0.8798481128882392,0.0,0.0,0
20.497155393083393,6.972217341399318,0,0.3501547650193847,0.0,0.0,1
21.651562310147277,3.8436554081223857,0,0.8227106880589065,0.0,0.0,1
14.028782505730364,4.3479639075114065,1,0.6952873240492644,0.0,0.0,1
69.6070161365804,16.790700481631347,11,0.2241971125995591,0.0,0.0,0
69.21773820761685,19.195550762599876,11,0.4241216540090955,0.0,0.0,0
38.88998096732141,2.7938540925481052,2,0.163708501201123,0.0,0.0,0
17.141168253321524,3.9794272960912993,2,0.7754553843692674,0.0,0.0,1
29.470180657803915,1.2391483576227487,1,0.8720675128395932,0.0,0.0,1
30.49232085034975,2.2972858299684513,1,0.16119993145712053,0.0,0.0,0
25.927657406019627,0.10862284345799911,0,0.6857259292004,0.0,0.0,1
21.906220608589315,0.5312963709161235,1,0.7876161622712737,0.0,0.0,1
7.80634564849953,5.822178021035865,1,0.3800055463003733,0.0,0.0,1
77.10059042768926,18.201787708437205,11,0.8327875140340799,0.0,0.0,0
23.20876220564363,5.28110511029608,0,0.07197839016964291,0.0,0.0,1
11.928376582751703,2.470322061163609,2,0.693999030727926,0.0,0.0,1
18.703954902712116,1.698013713394257,0,0.6644750611291139,0.0,0.0,1
27.072912760064437,5.064311828506438,2,0.4040338967979319,0.0,0.0,1
17.206954946698634,0.1449183574715563,2,0.040456686200360026,0.0,0.0,1
17.529416081692588,3.481354584859843,1,0.05016532803222318,0.0,0.0,1
27.429355595042853,2.820539583735438,1,0.26236878542944986,0.0,0.0,1
29.17510416227229,0.10889388949058158,1,0.962304960322804,0.0,0.0,1
17.51265725048618,1.2267328450504946,3,0.8850223741596408,0.0,0.0,1
15.196503899665052,2.192163895249487,1,0.6180005841677749,0.0,0.0,1
30.435782827375263,0.09906660275319354,0,0.11178053937796029,0.0,0.0,0
21.96237013307024,1.104641492868784,0,0.30824926310303635,0.0,0.0,1
18.38500613025663,0.04489586280043799,1,0.15586945110724781,0.0,0.0,1
23.56065835593493,0.9516746409043173,2,0.863522516218765,0.0,0.0,1
27.52627282497678,11.38026501130391,0,0.8726030030448554,0.0,0.0,0
22.21008277179984,1.8133723435463538,2,0.2897457937794202,0.0,0.0,1
28.933639236971914,8.958758002455042,0,0.6704851897460593,0.0,0.0,0
32.64102623046574,4.891518430001259,0,0.1022755789444848,0.0,0.0,0
10.644791303037904,0.9122656564590752,1,0.7796494214016005,0.0,0.0,1
40.77655185465206,8.28143885903458,1,0.4150146888170573,0.0,0.0,0
33.109475800815474,1.0704135396896828,1,0.204901916285269,0.0,0.0,0
29.064170611075166,1.2707067865702053,0,0.4399335802415193,0.0,0.0,1
16.860831122212705,1.0844616708495183,1,0.3758323911463798,0.0,0.0,1
16.131524155203717,1.751637491090809,0,0.6328946356259626,0.0,0.0,1
54.81949275869503,0.22949792062581725,2,0.39659785536357606,0.0,0.0,0
48.32313992753236,5.083852766049581,1,0.4904130892655292,0.0,0.0,0
25.49895773317734,0.2564258740795473,1,0.5950317406754265,0.0,0.0,1
64.48316582999976,16.95359698708728,11,0.8694296634625287,0.0,0.0,0
27.360520658359796,0.21603211989312884,0,0.7531433329154884,0.0,0.0,1
8.286326602761509,3.190726401681192,1,0.13750335636446254,0.0,0.0,1
16.283415365794944,1.7946463979354466,1,0.3620624563805541,0.0,0.0,1
18.78559243755968,0.0034009697825539706,0,0.9071269412581257,0.0,0.0,1
25.067564752419862,1.6928095084656585,0,0.7075745256082617,0.0,0.0,1
14.641214267833659,1.35624183195441,1,0.29624551541165245,0.0,0.0,1
62.547701932174405,7.36484161709373,0,0.08463197929982258,0.0,0.0,0
19.780130349680235,2.741228396084831,0,0.9402240198664403,0.0,0.0,1
16.501906001863457,5.266604980123294,2,0.7115812725471343,0.0,0.0,1
43.685139874336784,0.46873150531351937,0,0.8987940903091686,0.0,0.0,0
26.480573234902344,0.4052706511373222,0,0.1897406719683873,0.0,0.0,1
12.8945521500304,0.6059806866151893,0,0.4714527196766737,0.0,0.0,1
26.385975046009406,8.628899064090131,0,0.9962655421310309,0.0,0.0,0
22.35397169783418,0.3141478232899554,1,0.2662909023340032,0.0,0.0,1
33.551629754613984,1.9818037765009713,1,0.8967916074655049,0.0,0.0,0
79.9825829874591,15.238037640479437,11,0.7723603097841433,0.0,0.0,0
15.487948062322385,4.265932140926092,1,0.18715567256966748,0.0,0.0,1
18.538058213395523,1.4576159812694596,0,0.6078432906839344,0.0,0.0,1
76.05094292002094,17.838420494607377,11,0.6187446106288292,0.0,0.0,0
23.541643202408324,0.22303052000360038,2,0.36015348186657015,0.0,0.0,1
16.035260372438103,1.694246004384242,0,0.052910082138632686,0.0,0.0,1
39.1724659907139,0.43086666714907784,0,0.5132350463667067,0.0,0.0,0
32.55282868105551,1.1768931160269696,1,0.10834662736576572,0.0,0.0,0
18.38564884640402,0.6279593335099529,0,0.4573993435107987,0.0,0.0,1
76.16558630837,16.97177077961199,13,0.7955870234500794,0.0,0.0,0
16.38638625917735,6.720693292898213,0,0.8390030028894345,0.0,0.0,1
21.47366370537854,1.5190391151595952,1,0.9962644212678787,0.0,0.0,1
34.19918804948633,7.018690354358396,0,0.6092088778019331,0.0,0.0,0
26.755792747919628,4.474232634990337,1,0.4411878219205342,0.0,0.0,1
25.61961667547663,4.122113650549872,2,0.4687582631073388,0.0,0.0,1
27.733532391154995,4.557270355949114,1,0.6066057366426171,0.0,0.0,1
29.444028783086132,3.7206406349938135,1,0.8934659847611064,0.0,0.0,1
32.40719554945627,0.6817405502666045,3,0.7638651303801962,0.0,0.0,0
27.314419340585182,5.467023734143145,2,0.465495135317757,0.0,0.0,1
19.446715740606887,1.4145123500934065,1,0.8940375486794792,0.0,0.0,1
23.969882277520654,0.940932622803701,2,0.643247292943848,0.0,0.0,1
30.576712497378466,5.37074055411466,1,0.2609168153682162,0.0,0.0,0
26.22873516308198,2.881053844705958,3,0.3997871739566785,0.0,0.0,1
26.00379745330502,0.8752713106379233,0,0.15549061923115925,0.0,0.0,1
44.73109121434435,6.5596007781646275,0,0.6219507750954852,0.0,0.0,0
11.880187237626904,2.322033365284079,2,0.45151172403599094,0.0,0.0,1
12.586802358142187,0.07263315130281861,0,0.4075119259755875,0.0,0.0,1
29.98625650136436,2.244764672238041,4,0.8671570078846931,0.0,0.0,1
22.378687815148684,9.308125621454444,1,0.006283799706035764,0.0,0.0,0
46.488309959572774,0.5302266149082753,0,0.22978136914467573,0.0,0.0,0
20.300108557627915,1.07422903997135,1,0.8474301312713715,0.0,0.0,1
19.354062662901192,0.7782099621974121,0,0.3691823664844758,0.0,0.0,1
62.19768243864017,0.7465871191793255,2,0.2579643735075554,0.0,0.0,0
67.4761363027764,15.241220194375492,10,0.7572690770351431,0.0,0.0,0
17.5710883041734,1.8845464152599392,0,0.3680465366311163,0.0,0.0,1
23.641202195393404,5.118496085018824,1,0.71441767912234,0.0,0.0,1
30.861461823415176,0.8235461461002832,0,0.872020860598287,0.0,0.0,0
14.498685937042415,3.7254771509878015,0,0.9798590579176246,0.0,0.0,1
15.153630512532086,2.553286838739997,1,0.9618484597817928,0.0,0.0,1
44.11547294445191,0.7157912536370367,0,0.4385372843376757,0.0,0.0,0
15.999874471882805,2.5294054439079483,1,0.5928209954842941,0.0,0.0,1
24.4270741105937,2.2180107960765945,1,0.2252335056989072,0.0,0.0,1
69.6513384758241,15.767869129159019,10,0.11815433247424878,0.0,0.0,0
18.192060008114034,0.05123612570973765,2,0.7482126147123328,0.0,0.0,1
28.681005605428094,1.5671317324727578,1,0.7115717737390326,0.0,0.0,1
13.216672479787755,1.1709887475907397,2,0.4474645427904017,0.0,0.0,1
70.1945144176948,15.997311722593475,12,0.8868198225913176,0.0,0.0,0
22.904568470796935,3.598408366641557,0,0.16748989041885487,0.0,0.0,1
15.139898321998087,3.707995782687358,0,0.727849728286537,0.0,0.0,1
23.10587032911213,7.839438774552745,1,0.6434969255653954,0.0,0.0,1
14.624302806121838,0.08348267319269476,0,0.4682197469616688,0.0,0.0,1
30.40988396462593,7.235614424955953,0,0.9479457625249682,0.0,0.0,0
24.2634826174774,3.3649816633220375,3,0.7684931278867434,0.0,0.0,1
35.827633128846344,3.2319660004828967,0,0.8491067918533399,0.0,0.0,0
22.505445853665726,14.506026134347014,1,0.6843406302175701,0.0,0.0,0
28.343469524858484,0.24287367125275208,1,0.7765037945890714,0.0,0.0,1
12.380497806432817,4.876910420611126,1,0.943072085849314,0.0,0.0,1
19.939738168258682,2.6994065113627896,1,0.6039943246214177,0.0,0.0,1
29.75509154063676,0.5291908767509084,0,0.4431633299214024,0.0,0.0,1
40.7828390540882,4.419465921264743,2,0.55341212310881,0.0,0.0,0
13.433074774207803,1.3325270904059157,3,0.46320285455102417,0.0,0.0,1
33.36613292423436,0.8737905800733461,0,0.8587350202568842,0.0,0.0,0
23.81281193941367,2.583229942541868,3,0.9918579271050622,0.0,0.0,1
20.003080323574174,1.9444673549935527,2,0.24968356227239885,0.0,0.0,1
44.931521726004604,0.512690177382815,1,0.2904087526422219,0.0,0.0,0
47.47978731728202,3.939782321634916,0,0.9862828115380985,0.0,0.0,0
66.5133619368888,16.12151574885248,11,0.4853563979174724,0.0,0.0,0
18.26370554501475,2.0318811417699734,2,0.19439002539692596,0.0,0.0,1
16.68211042343399,1.0222438727188679,0,0.6508025055814962,0.0,0.0,1
22.044491147641423,1.7409412401757267,1,0.19314182850322792,0.0,0.0,1
12.100906224029604,0.8615974270866084,1,0.6842114196782493,0.0,0.0,1
19.536371336995398,1.9665565926406137,0,0.7692451666270694,0.0,0.0,1
67.66156613367158,15.525431506346544,10,0.6347130782745016,0.0,0.0,0
